PATENTE;AÑO GIRO;AÑO FABRI.;MONTO PAGADO;TIPO PAGO;FECHA PAGO;MODULO ATENCION;TIPO VEHICULO;MARCA;MODELO;COLOR;CODIGO SII
TLHB93;2025;2016;28095;TOTAL;45743;WEB;AUTOMOVIL;HONDA;FIT ;AZUL;HB1060030
TLHF80;2024;2013;2810;TOTAL;45743;WEB;STATION WAGON;KIA MOTORS;SPORTAGE ;GRIS;SU1320122
TLHF80;2025;2013;33715;TOTAL;45743;WEB;STATION WAGON;KIA MOTORS;SPORTAGE ;GRIS;SU1320122
TLHG17;2025;2013;15453;1°Cuota;45743;WEB;AUTOMOVIL;SUZUKI;SWIFT ;PLATEADO;HB2290118
TLHG62;2024;2010;33715;TOTAL;45743;WEB;STATION WAGON;KIA MOTORS;SORENTO ;PLATEADO;VN1320091
TLHG62;2025;2010;33715;TOTAL;45743;WEB;STATION WAGON;KIA MOTORS;SORENTO ;PLATEADO;VN1320091
TLHZ71;2025;2011;60225;1°Cuota;45743;WEB;STATION WAGON;BMW;X6 ;GRIS;SU320029
TLJC84;2025;2014;16858;1°Cuota;45743;WEB;STATION WAGON;NISSAN;NOTE 1.2 AUT ;PLATEADO;HB1760056
TLJC87;2025;2012;33715;TOTAL;45743;WEB;STATION WAGON;NISSAN;NOTE 1.5 AUT ;ROJO;HB1760040
TLJD24;2025;2015;16858;1°Cuota;45743;WEB;AUTOMOVIL;MAZDA;DEMIO ;BLANCO;HB1600058
TLJK47;2025;2017;95058;TOTAL;45743;WEB;AUTOMOVIL;MAZDA;CX3 ;AZUL;SU1600065
TLJR21;2025;2016;48462;TOTAL;45743;WEB;CAMIONETA;HYUNDAI;PORTER 0 2.5 CRDI GL DC AV;AZUL;CT1110069
TLJV34;2025;2014;33715;TOTAL;45743;WEB;AUTOMOVIL;SUZUKI;SWIFT 1.6 AUT ;BLANCO PERLA;HB2290119
TLKH48;2025;2016;33938;TOTAL;45743;WEB;CAMIONETA;HYUNDAI;PORTER II 2.5 AUT ;BLANCO;CT1110063
TLKJ42;2025;2014;34380;TOTAL;45743;WEB;STATION WAGON;HYUNDAI;TUCSON 2.0 AUT ;GRIS;SU1110093
TLKK39;2025;2014;34517;TOTAL;45743;WEB;STATION WAGON;KIA MOTORS;SPORTAGE ;BLANCO;SU1320118
TLKR28;2025;2014;33715;TOTAL;45743;WEB;AUTOMOVIL;HYUNDAI;ACCENT 1.6 AUT ;PLATEADO;HB1110084
TLKT94;2025;2017;38482;TOTAL;45743;WEB;STATION WAGON;HONDA;FIT ;AZUL;HB1060029
TLLT25;2025;2013;56571;TOTAL;45743;WEB;STATION WAGON;HYUNDAI;SANTA FE ;BLANCO PERLA;SU1110124
TLYK16;2025;2024;221314;TOTAL;45743;WEB;STATION WAGON;KIA MOTORS;SPORTAGE EX DSL 4X4 2.0 AUT ;GRIS ACERO;SU1320237
TN5222;2025;1993;33715;TOTAL;45743;WEB;AUTOMOVIL;NISSAN;SUPER SALOON;VERDE;SD1760062
TP7473;2025;1990;33715;TOTAL;45743;WEB;JEEP;MITSUBISHI;PAJERO;AZUL;SU1660002
TPYC67;2025;2024;151903;1°Cuota;45743;WEB;STATION WAGON;NISSAN;XTRAIL 1.5 4X4 AUT ;AZUL BLUE BLACK;SU1760251
TR9999;2025;1993;33715;TOTAL;45743;WEB;JEEP;NISSAN         ;TERRANO 2.7;NEGRO;SU1760026
TSRK44;2025;2025;1833328;TOTAL;45743;WEB;STATION WAGON;MERCEDES BENZ;GLE 450D AMATIC COUPE 3.0 AUT ;BLANCO;  
TTL019;2025;2022;33715;TOTAL;45743;WEB;MOTO;HONDA;CBF 125F TWISTER;ROJO;MT1060352
TTWB39;2025;2025;0;TOTAL;45743;Presencial;CAMIONETA;MAXUS;T90 4WD ;BLANCO;  
TTXF17;2025;2012;33773;TOTAL;45743;WEB;STATION WAGON;KIA MOTORS;SPORTAGE 2.0 AUT ;BLANCO;SU1320119
TTXG88;2025;2014;35712;TOTAL;45743;WEB;CAMIONETA;KIA MOTORS;BONGO III 2.5 ;BLANCO;CT1320050
TVCL87;2025;2025;0;TOTAL;45743;Presencial;STATION WAGON;HYUNDAI ;TUCSON NX4 MPI 4X4;BLANCO PERLA;  
TVCL96;2025;2025;0;TOTAL;45743;Presencial;STATION WAGON;HYUNDAI;TUCSON NX4 MPI ;GRIS GRAFITO;  
TVLR84;2025;2022;131737;TOTAL;45743;WEB;CAMIONETA;KIA MOTORS;BONGO III 2.5 ;BLANCO;CT1320063
TVPB41;2025;2025;180783;TOTAL;45743;WEB;STATION WAGON;TOYOTA;YARIS CROSS CVT 1.5 ;BLANCO NEGRO;  
TVXG87;2025;2025;56717;1°Cuota;45743;WEB;STATION WAGON;OMODA;C5 ;AZUL INDIGO;  
TWLT86;2025;2025;111233;TOTAL;45743;WEB;AUTOMOVIL;OPEL ;CORSA 4X2 ;GRIS ALUMINIUM;  
TWTR16;2025;2025;32358;1°Cuota;45743;WEB;STATION WAGON;DFM;AEOLUS GS CROSS ;BLANCO;  
TY1735;2025;1998;33715;TOTAL;45743;WEB;STATION WAGON;JEEP           ;CHEROKEE;DORADO;SU1210002
TYHH62;2025;2012;54997;TOTAL;45743;WEB;STATION WAGON;JEEP;GRAN CHEROKEE 3.0 AUT ;PLATEADO;VN1210026
TYLP70;2025;2025;330729;TOTAL;45743;WEB;STATION WAGON;FORD;BRONCO SPORT 4X4;GRIS AZULADO;  
TYZW19;2025;2011;33715;TOTAL;45743;WEB;STATION WAGON;KIA MOTORS;SORENTO ;BLANCO;VN1320104
TYZY78;2025;2014;28095;TOTAL;45743;WEB;STATION WAGON;NISSAN;NOTE;BLANCO;HB1760059
TZBC32;2025;2015;28095;TOTAL;45743;WEB;STATION WAGON;NISSAN;NOTE 1.2 AUT ;GRIS;HB1760056
TZLK70;2024;2025;72046;TOTAL;45743;Presencial;MINIBUS;JAC;SUNRAY ;BLANCO;  
TZTG88;2025;2025;0;TOTAL;45743;Presencial;STATION WAGON;HYUNDAI;STARIA US4 ;BLANCO;  
TZZ079;2025;2022;33715;TOTAL;45743;WEB;MOTO;HONDA;GROM 125CC ;NEGRO;MT1060294
UA3066;2025;1990;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI     ;DELICA 2.5;CELESTE;VN100001
UA4093;2025;2001;16858;1°Cuota;45743;WEB;CAMIONETA;TOYOTA;HILUX D/C DLX 4WD;BLANCO;CT2350041
UL7347;2025;1992;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI     ;PAJERO 2.4;AZUL PLATEAD;SU1660002
UN0306;2025;1996;33715;TOTAL;45743;WEB;MOTO;HONDA;STEED;NEGRO;MT1060112
UR2589;2025;1990;33715;TOTAL;45743;WEB;CAMIONETA;MAZDA          ;TITAN;AZUL;CT1600005
UT1200;2025;2002;33715;TOTAL;45743;WEB;AUTOMOVIL;MITSUBISHI;GALANT;GRIS ACERO;SD1660057
UX4869;2024;1993;17782;2° Cuota;45743;Presencial;AUTOMOVIL;HYUNDAI;EXCEL 15;GRIS;SD1110020
UX4869;2025;1993;16858;1°Cuota;45743;Presencial;AUTOMOVIL;HYUNDAI;EXCEL 15;GRIS;SD1110020
UX4956;2024;1991;36795;TOTAL;45743;Presencial;STATION WAGON;MITSUBISHI;DELICA 2.5;BLANCO;VN100001
UX4956;2025;1991;33715;TOTAL;45743;Presencial;STATION WAGON;MITSUBISHI;DELICA 2.5;BLANCO;VN100001
VA1658;2025;2002;33715;TOTAL;45743;WEB;CAMIONETA;TOYOTA;HILUX;ROJO MICA;CT2350035
VB5992;2025;1989;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;DELICA 2.5;CELESTE;VN100001
VB6790;2025;1993;33715;TOTAL;45743;WEB;CAMIONETA;HYUNDAI;PORTER 2.5;BLANCO;CT1320001
VD3513;2025;1991;33715;TOTAL;45743;WEB;JEEP;MITSUBISHI;MONTERO;VERDE;VN1660004
VD3791;2025;1993;33715;TOTAL;45743;WEB;AUTOMOVIL;NISSAN         ;LAUREL;GRIS;SD1760054
VD4769;2025;2002;33715;TOTAL;45743;WEB;CAMIONETA;FORD           ;RANGER XLT 2.3;GRIS PLATA;CT790116
VF7244;2025;1990;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;DELICA 2.5 CC.;VERDE BLANCO;VN100001
VL3557;2025;1996;33715;TOTAL;45743;WEB;MINIBUS_PARTICULAR;HYUNDAI;GRACE;GRIS;VN1110001
VL4314;2024;1991;36790;TOTAL;45743;Presencial;STATION WAGON;MITSUBISHI;PAJERO 4WD;AZUL;SU1660002
VL4314;2025;1991;33710;TOTAL;45743;Presencial;STATION WAGON;MITSUBISHI;PAJERO 4WD;AZUL;SU1660002
VN8693;2025;1994;33715;TOTAL;45743;WEB;JEEP;NISSAN         ;MISTRAL 2.7;VERDE DORADO;SU1760027
VN9369;2025;1990;33715;TOTAL;45743;WEB;JEEP;NISSAN;TERRANO 2.7;ROJO;SU1760016
VPZ697;2025;2024;16858;1°Cuota;45743;Presencial;Carro de Arrastre;HECHIZO;S/M ;VERDE;  
VRY097;2025;2023;33715;TOTAL;45743;WEB;MOTO;EUROMOT;REX 150 ;NEGRO;MT700022
VS1079;2025;1991;33710;TOTAL;45743;Presencial;JEEP;MITSUBISHI;MONTERO 4WD;GRIS;SU100001
VU8317;2025;2003;33715;TOTAL;45743;WEB;CAMIONETA;MAZDA          ;B2900;PLATEADO;CT1600056
VU8369;2025;1995;33710;TOTAL;45743;Presencial;CAMIONETA;HYUNDAI;PORTER 2.5;AZUL;CT1110002
VY5234;2025;2003;33715;TOTAL;45743;WEB;STATION WAGON;HYUNDAI;TERRACAN;AZUL MICA;VN1110075
VZ5643;2025;1991;33715;TOTAL;45743;Presencial;JEEP;NISSAN;TERRANO;NEGRO PLATEDO;SU1760016
VZ6862;2025;2003;16858;1°Cuota;45743;WEB;AUTOMOVIL;MITSUBISHI;GALAN GLX ABS 2AB;VERDE;SD1660057
WKD059;2025;2024;33715;TOTAL;45743;WEB;MOTO;ROYAL ENFIELD;METEOR SUPERNOVA ;AAZUL;MT2710013
WKD087;2025;2015;33715;TOTAL;45743;WEB;MOTO;YAMAHA;YZF R3 ;ROJO;MT2540331
WKF043;2025;2009;33715;TOTAL;45743;WEB;MOTO;YAMAHA ;XVS 950 ;ROJO BURDEO;MT2540191
WKF061;2025;2019;33715;TOTAL;45743;WEB;MOTO;KAWASAKI;EX650 ;NEGRO;MT1270291
WKF068;2025;2013;33715;TOTAL;45743;WEB;MOTO;BMW;F800 GS ;CAFE KALAMATA M;MT320059
WL1225;2025;1996;33715;TOTAL;45743;WEB;STATION WAGON;NISSAN         ;TERRANO 2.7;NEGRO;VN1660007
WL1774;2025;1991;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;PAJERO 4X4;BLANCO PLATEADO;SU1760016
WL2615;2025;1993;33715;TOTAL;45743;WEB;STATION WAGON;NISSAN;TERRANO 4X4 AUT;GRIS;SU1760026
WL4141;2025;1996;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;CHALLENGER 2.8 AUT;PLATEADO;SU1410013
WL4159;2025;1995;33715;TOTAL;45743;WEB;furgón;MITSUBISHI;DELICA;VERDE;CT1660014
WL5520;2025;1992;33715;TOTAL;45743;WEB;JEEP;MITSUBISHI;PAJERO;BLANCO;VN1660004
WL6045;2025;2001;33715;TOTAL;45743;WEB;STATION WAGON;HYUNDAI;TERRACAN 4X4;BLANCO PLATEADO;VN1110075
WL6195;2025;2003;33715;TOTAL;45743;WEB;CAMIONETA;HYUNDAI;PORTER;BLANCO;CT1110015
WL6280;2025;2002;33715;TOTAL;45743;WEB;STATION WAGON;SSANGYONG;KORANDO 4X4;BLANCO;SU2250013
WL7193;2025;1997;33715;TOTAL;45743;WEB;STATION WAGON;HYUNDAI;STAREX 2.5;AZUL GRIS;VN640008
WL7333;2025;1998;33715;TOTAL;45743;WEB;STATION WAGON;HYUNDAI;GALLOPER II;VERDE GRIS;SU1110008
WL8107;2025;1998;33715;TOTAL;45743;WEB;AUTOMOVIL;SUBARU;IMPREZA 2.0 GL 4WD;NEGRO;SU2270078
WL8355;2025;2012;33715;TOTAL;45743;WEB;STATION WAGON;NISSAN;NOTE;GRIS;HB1060026
WL8357;2025;2011;16858;1°Cuota;45743;WEB;STATION WAGON;HYUNDAI;TUCSON ;GRIS;SU1110094
WN3566;2025;2006;33715;TOTAL;45743;WEB;CAMIONETA;HYUNDAI;PORTER II;BLANCO;CT1110031
WN3685;2025;2007;33710;TOTAL;45743;Presencial;CAMIONETA;HYUNDAI;PORTER II;AZUL;CT1110038
WS1146;2025;2007;33715;TOTAL;45743;WEB;CAMIONETA;MAZDA;BTSO D CAB 4X4 2.5;PLATEADO;CT1600079
WTT091;2025;2024;33715;TOTAL;45743;WEB;MOTO;HONDA;CB125F TWISTER ;ROJO;  
WXH086;2025;2023;16858;1°Cuota;45743;Presencial;MOTO;HONDA;NAVI LITE ;ROJO;MT1060392
WY9711;2025;2007;33715;TOTAL;45743;WEB;AUTOMOVIL;HYUNDAI;ACCENT MC 1.5 GLS CRDI;NEGRO;SD1110147
WY9787;2025;2007;33715;TOTAL;45743;WEB;STATION WAGON;HYUNDAI;MATRIX;PLATEADO;HB1110049
XB3100;2025;1996;33715;TOTAL;45743;WEB;AUTOMOVIL;MERCEDES BENZ;200 D;BLANCO;SD1620099
XB3188;2025;1993;33710;TOTAL;45743;Presencial;JEEP;NISSAN;TERRANO;ROJO;SU1760027
XC8769;2025;1992;33715;TOTAL;45743;Presencial;STATION WAGON;TOYOTA;TOWN ACE;CAFE CLARO;SD2350057
XE1933;2025;1991;33715;TOTAL;45743;WEB;JEEP;NISSAN;TERRANO;GRIS;SU1760016
XE2349;2025;1990;33715;TOTAL;45743;WEB;JEEP;NISSAN;TERRANO;AZUL;SU1760016
XE2397;2025;1995;33715;TOTAL;45743;WEB;AUTOMOVIL;HONDA;INTEGRA;VERDE;SD1060034
XL1175;2025;2004;43090;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;MONTERO;PLATEADO;VN1660035
XL3616;2025;2004;33715;TOTAL;45743;WEB;AUTOMOVIL;TOYOTA;YARIS SEDAN;GRIS MICA METAL;SD2350149
XPF082;2025;2023;33715;TOTAL;45743;WEB;MOTO;HONDA;CB125F TWISTER ;NEGRO;MT1060352
XS1904;2025;1993;16858;1°Cuota;45743;WEB;JEEP;NISSAN;TERRANO 4WD;AZUL;SU1760016
XS9411;2025;2001;33715;TOTAL;45743;WEB;JEEP;CHEVROLET;TRACKER;ROJO;SU2290093
XS9882;2025;1993;33715;TOTAL;45743;WEB;CAMIONETA;HYUNDAI;PORTER SPR CHASSIS;CELESTE;CT1320001
XS9935;2025;1994;33710;TOTAL;45743;Presencial;JEEP;NISSAN;MISTRAL 4WD;NEGRO DORADO;SU1760030
XV6347;2025;1992;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;PAJERO 4X4;GRIS DORADO;VN1660007
XV6951;2025;2004;33715;TOTAL;45743;WEB;AUTOMOVIL;MAZDA;MAZDA3;ROJO;SD1600115
XV7255;2025;1993;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;DELICA;GRIS BLANCO;VN1660005
XXZ034;2025;2024;33715;TOTAL;45743;WEB;MOTO;TAILG;E5 ;BLANCO;  
XXZ066;2025;2002;33715;TOTAL;45743;WEB;MOTO;HONDA;VT 750 ;AZUL;MT1060196
XZ1546;2025;1993;33715;TOTAL;45743;WEB;AUTOMOVIL;HYUNDAI;ELANTRA 1.5 GL;AZUL;SD1110022
XZ3925;2025;1994;33710;TOTAL;45743;Presencial;STATION WAGON;MITSUBISHI;PAJERO;ROJO BURDEO PLO;VN1660007
YD2724;2025;1993;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI     ;DELICA;CELESTE BLANCO;VN1320002
YD4886;2025;2000;16858;1°Cuota;45743;WEB;AUTOMOVIL;HYUNDAI;VERNA;DORADO;HB1110006
YE0561;2014;1997;0;TOTAL;45743;WEB;MOTO;YAMAHA;VIRAGO;NEGRO;MT2540129
YE0561;2015;1997;0;TOTAL;45743;WEB;MOTO;YAMAHA;VIRAGO;NEGRO;MT2540129
YE0561;2025;1997;33715;TOTAL;45743;WEB;MOTO;YAMAHA;VIRAGO;NEGRO;MT2540129
YE0669;2024;1994;36793;TOTAL;45743;WEB;MOTO;HONDA;STEED;NEGRO;MT1060112
YE0669;2025;1994;33715;TOTAL;45743;WEB;MOTO;HONDA;STEED;NEGRO;MT1060112
YKH065;2024;2007;33715;TOTAL;45743;WEB;MOTO;SUZUKI;GSXR 750 ;VIOLETA MORADO ;MT2290156
YKH065;2025;2007;33715;TOTAL;45743;WEB;MOTO;SUZUKI;GSXR 750 ;VIOLETA MORADO ;MT2290156
YSS083;2025;2024;33715;TOTAL;45743;WEB;MOTO;YAMAHA;FZN 250A ;AZUL MATE;MT2540384
YXK058;2025;2024;33715;TOTAL;45743;WEB;MOTO;HONDA;CBF 125F TWISTER ;ROJO;MT1060352
ZB1228;2025;2006;33715;TOTAL;45743;WEB;CAMIONETA;MITSUBISHI;L200 DCAB;ROJO;CT1660034
ZCD060;2025;2024;33715;TOTAL;45743;WEB;MOTO;YAMAHA;YBR125Z ;NEGRO;MT2540362
ZD1041;2025;1990;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;PAJERO;GRIS PLATEADO;SU100001
ZD1061;2025;2000;33715;TOTAL;45743;WEB;AUTOMOVIL;CHRYSLER;SEBRING;DORADO;SD510015
ZD1439;2025;2006;33715;TOTAL;45743;WEB;AUTOMOVIL;FORD;FIESTA TREND 1.6L;PLATEADO;HB790111
ZD1888;2025;2005;33715;TOTAL;45743;WEB;AUTOMOVIL;TOYOTA;YARIS GLI;VERDE CLARO;SD2350123
ZD4455;2025;2005;33715;TOTAL;45743;Presencial;CAMIONETA;NISSAN ;TERRANO D22 DX;ROJO;CT1760196
ZD4486;2025;1993;33715;TOTAL;45743;WEB;STATION WAGON;NISSAN         ;TERRANO;GRIS;SU1760016
ZD6098;2025;2004;33715;TOTAL;45743;WEB;AUTOMOVIL;HYUNDAI;ACCENT;PLATEADO;SD1110096
ZD6183;2025;1992;33715;TOTAL;45743;WEB;STATION WAGON;NISSAN;TERRANO;NEGRO;SU1760016
ZD6198;2025;2005;33715;TOTAL;45743;WEB;CAMIONETA;HYUNDAI;PORTER;BLANCO;CT1110027
ZD6342;2025;1994;33715;TOTAL;45743;WEB;CAMIONETA;HYUNDAI;PORTER;AZUL;CT1110002
ZD7508;2025;1993;33715;TOTAL;45743;WEB;STATION WAGON;TOYOTA;LUCIDA 2.2;ROJO BURDEOS;SU2350018
ZD7976;2025;1995;33715;TOTAL;45743;WEB;AUTOMOVIL;HYUNDAI;ACCENT;VERDE;SD1110047
ZE1350;2025;2005;33715;TOTAL;45743;WEB;AUTOMOVIL;HYUNDAI;ACCENT LS;PLATEADO;SD1110129
ZE2131;2025;1999;33715;TOTAL;45743;WEB;CAMIONETA;HYUNDAI;PORTER DOB CABINA;AZUL;CT1110008
ZE2203;2024;1991;17786;2° Cuota;45743;WEB;STATION WAGON;MITSUBISHI;PAJERO 4X4;BLACO GRIS;SU100001
ZE2203;2025;1991;16858;1°Cuota;45743;WEB;STATION WAGON;MITSUBISHI;PAJERO 4X4;BLACO GRIS;SU100001
ZE2388;2019;1996;0;TOTAL;45743;WEB;STATION WAGON;HONDA;R V;ROJO;SU1060009
ZE2388;2025;1996;16858;1°Cuota;45743;WEB;STATION WAGON;HONDA;R V;ROJO;SU1060009
ZE2752;2025;2005;33710;TOTAL;45743;Presencial;AUTOMOVIL;HYUNDAI;ACCENT LS;AZUL CELEDON MI;SD1110096
ZE2768;2025;1991;33715;TOTAL;45743;WEB;STATION WAGON;TOYOTA;TOWNACE;PLATEADO;VN2350004
ZE3813;2025;1994;33715;TOTAL;45743;WEB;CAMIONETA;HYUNDAI;PORTER;BLANCO;CT1110003
ZE4521;2025;1991;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;DELICA;VERDE;VN100001
ZE4684;2025;1993;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI     ;PAJERO;ROJO PLATEADO;SU1660004
ZE5370;2025;1997;33715;TOTAL;45743;WEB;STATION WAGON;PLYMOUTH;VOYAGER AUT;VERDE;VN640014
ZE7577;2024;1992;17786;2° Cuota;45743;Presencial;STATION WAGON;MITSUBISHI;PAJERO;AZUL;VN1660004
ZE7577;2025;1992;16858;1°Cuota;45743;Presencial;STATION WAGON;MITSUBISHI;PAJERO;AZUL;VN1660004
ZE7699;2022;1997;41605;TOTAL;45743;Presencial;CAMIONETA;KIAMASTER;FRONTIER;AZUL;CT1320006
ZE7699;2023;1997;39240;TOTAL;45743;Presencial;CAMIONETA;KIAMASTER;FRONTIER;AZUL;CT1320006
ZE7699;2024;1997;36793;TOTAL;45743;Presencial;CAMIONETA;KIAMASTER;FRONTIER;AZUL;CT1320006
ZE7699;2025;1997;33715;TOTAL;45743;Presencial;CAMIONETA;KIAMASTER;FRONTIER;AZUL;CT1320006
ZE7854;2025;1992;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;PAJERO;AZUL PLATEADO;SU1760027
ZE7885;2025;1993;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI     ;PAJERO;BLANCO;SU100001
ZE7909;2025;2002;33715;TOTAL;45743;WEB;CAMIONETA;HYUNDAI;PORTER;AZUL;CT1110010
ZE9326;2025;1992;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;PAJERO;ROJO BURDEO;VN1660007
ZE9363;2025;1996;33715;TOTAL;45743;WEB;AUTOMOVIL;HONDA          ;CIVIC 1.5;VERDE;SD1060044
ZE9664;2025;2006;33715;TOTAL;45743;WEB;STATION WAGON;HYUNDAI;TUCSON GL 4X4 2.0;VERDE AGUA MICA;SU1110054
ZF1896;2025;1992;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI     ;PAJERO;VERDE NEGRO;SU1660002
ZF4370;2025;1993;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;PAJERO;VERDE DORADO;SU1660002
ZF4676;2025;1997;33710;TOTAL;45743;Presencial;CAMIONETA;HYUNDAI;PORTER 2.6;BLANCO;CT1110002
ZF4879;2025;1992;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI     ;PAJERO;NEGRO;VN1660004
ZF5377;2025;2002;33715;TOTAL;45743;WEB;STATION WAGON;JEEP;LIBERTY 4X4;AZUL;SU1210015
ZF6989;2025;1995;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI ;PAJERO;BLANCO PLATEADO;SU1760030
ZF7710;2025;2006;33715;TOTAL;45743;WEB;AUTOMOVIL;HYUNDAI;GETZ 1.6 GL 2AB AC;ROJO;HB1110035
ZF9384;2025;1997;16858;1°Cuota;45743;WEB;CAMIONETA;HYUNDAI;PORTER;AZUL;CT1110003
ZF9736;2025;2002;16858;1°Cuota;45743;WEB;AUTOMOVIL;HYUNDAI;ELANTRA;VERDE;SD1110106
ZF9961;2025;2006;33715;TOTAL;45743;WEB;STATION WAGON;HYUNDAI;TUCSON;VERDE ESMERALDA;SU1110050
ZN1086;2025;2006;33715;TOTAL;45743;WEB;AUTOMOVIL;TOYOTA;YARIS SPORT XLI;AZUL CLARO;HB2350014
ZW7992;2025;2005;33715;TOTAL;45743;WEB;CAMIONETA;KIA MOTORS;BONGO;AZUL;SD1320076
ZW7994;2025;1995;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;DELICA;AZUL PLOMO;VN100005
ZW8113;2025;1999;16858;1°Cuota;45743;WEB;STATION WAGON;HYUNDAI;GALLOPER;DORADO;SU1110008
ZW8239;2025;1998;33715;TOTAL;45743;WEB;AUTOMOVIL;HONDA;LOGO;PLATEADO;SD1060064
ZZ4313;2025;1998;33715;TOTAL;45743;WEB;STATION WAGON;HONDA;CRV 4X4;PLATEADO;SD1060063
ZZ4358;2024;2000;36793;TOTAL;45743;Presencial;STATION WAGON;JEEP;GRAND CHEROKEE LADERO 4X4;NEGRO;VN1210003
ZZ4882;2025;1993;33715;TOTAL;45743;WEB;STATION WAGON;NISSAN;TERRANO 4X4 2.7 AUT;AZUL;SU1760027
ZZ5732;2025;2006;33715;TOTAL;45743;WEB;STATION WAGON;DAIHATSU;TERIOS;GRIOS METALICO;SU590091
ZZ5849;2025;1994;33710;TOTAL;45743;Presencial;CAMIONETA;HYUNDAI;PORTER;CELESTE;CT1110002
ZZ5863;2025;1993;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;PAJERO 4X4;BLANCO GRIS;SU100001
ZZ6022;2025;1993;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;PAJERO;DORADO BLANCO;VN1660007
ZZ6088;2025;2001;33710;TOTAL;45743;Presencial;CAMIONETA;HYUNDAI;PORTER 2.6;BLANCO;CT1110010
ZZ6147;2025;1993;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI     ;PAJERO 2.5;BLANCO;SU1660002
ZZ6159;2025;1996;33715;TOTAL;45743;WEB;AUTOMOVIL;HONDA          ;CIVIC 1.5;ROJO;SD1060043
ZZ8150;2025;2006;33715;TOTAL;45743;WEB;STATION WAGON;TOYOTA;FORTUNER;GRIS METALICO;SU2350052
ZZ8244;2025;1995;33715;TOTAL;45743;WEB;AUTOMOVIL;HONDA;CIVIC;CELESTE;SD1060043
ZZ9696;2025;1992;33715;TOTAL;45743;WEB;STATION WAGON;MITSUBISHI;PAJERO 4X4 AUT.;DORADO VERDE;VN1660007
ZZ9768;2025;1993;33715;TOTAL;45743;WEB;STATION WAGON;NISSAN         ;TERRANO;CELESTE AZUL;SU1760030
AA3068;2025;1978;33715;TOTAL;45744;WEB;CAMIONETA;DATSUN         ;GNL 620 ME;ROJO;CT600001
AA7710;2025;1981;33715;TOTAL;45744;Presencial;AUTOMOVIL;DATSUN         ;160 J;AZUL;SD600012
ABC658;2025;2008;33715;TOTAL;45744;WEB;Carro de Arrastre;YAK;YP1500;ROJO;  
ABC659;2025;2008;33715;TOTAL;45744;WEB;Carro de Arrastre;YAK;YP1500;ROJO;  
ABC786;2025;2011;33715;TOTAL;45744;WEB;Carro de Arrastre;FULLSERVICE;CP1500;ROJO;  
ABC830;2025;2012;33715;TOTAL;45744;WEB;Carro de Arrastre;HECHIZO;HECHIZO;AMARILLO;  
ABD060;2025;2016;33715;TOTAL;45744;WEB;Carro de Arrastre;HECHIZO;S/MODELO;AZUL;  
ABD063;2025;2015;33715;TOTAL;45744;Presencial;Carro de Arrastre;VILLALTA ;CPL 4.5 2 EF;BLANCO;  
ABD817;2025;2023;33715;TOTAL;45744;Presencial;Carro de Arrastre;HECHIZO;S/M ;BLANCO;  
ABD868;2025;2023;33715;TOTAL;45744;WEB;Carro de Arrastre;HECHIZO;S/M ;AZUL ELECTRICO;  
ABD884;2025;2023;33715;TOTAL;45744;WEB;Carro de Arrastre;HECHIZO;HECHIZO ;BLANCO;  
ABE042;2025;2025;28096;TOTAL;45744;WEB;Carro de Arrastre;HECHIZO;S/M ;NEGRO;  
BBBC47;2025;1993;33715;TOTAL;45744;WEB;STATION WAGON;MITSUBISHI;PAJERO;GRIS PLATEADO;SU1660002
BBBD11;2024;1999;36800;TOTAL;45744;WEB;CAMIONETA;MITSUBISHI;CANTER;BLANCO;CT1110009
BBBD11;2025;1999;16858;1°Cuota;45744;WEB;CAMIONETA;MITSUBISHI;CANTER;BLANCO;CT1110009
BBBD94;2025;1994;33715;TOTAL;45744;WEB;MINIBUS_PARTICULAR;MITSUBISHI;L300 C/VENTANAS;AZUL GRIS;VN1660009
